10	300
20110423_0286	0	443
20110423_0292	0	468
20110423_0292	0	462
20110423_0292	0	467
20110423_0319	0	394
20110423_0319	0	417
20110423_0319	0	401
20110423_0319	0	405
20110423_0326	0	387
20110423_0326	0	372
20110423_0326	0	374
20110423_0326	0	373
20110423_0328	0	419
20110423_0328	0	411
20110423_0330	0	462
20110423_0330	0	446
20110423_0356	0	431
20110423_0356	0	434
20110423_0356	0	445
20110423_0356	0	452
20110423_0360	0	622
20110423_0360	0	603
20110423_0360	0	618
20110423_0360	0	609
20110423_0369	0	504
20110423_0369	0	482
20110423_0369	0	496
20110424_0019	0	465
20110424_0034	0	636
20110424_0039	0	581
20110424_0039	0	587
20110424_0039	0	586
20110424_0039	0	578
20110424_0039	0	565
20110424_0039	0	575
20110424_0075	0	504
20110424_0092	0	433
20110424_0092	0	440
20110424_0092	0	432
20110424_0092	0	441
20110424_0092	0	423
20110424_0123	0	454
20110424_0123	0	453
20110424_0123	0	445
20110424_0125	0	434
20110424_0125	0	430
20110424_0125	0	441
20110424_0133	0	607
20110424_0133	0	613
20110424_0142	0	446
20110424_0142	0	461
20110424_0142	0	457
20110424_0142	0	459
20110424_0142	0	454
20110424_0166	0	415
20110424_0166	0	408
20110424_0166	0	413
20110424_0166	0	394
20110424_0167	0	448
20110424_0167	0	451
20110424_0167	0	464
20110424_0200	0	513
20110424_0200	0	511
20110424_0200	0	528
20110424_0221	0	580
20110424_0221	0	597
20110424_0221	0	582
20110424_0221	0	593
20110424_0221	0	585
20110424_0221	0	579
20110424_0221	0	576
20110424_0221	0	581
20110424_0288	0	621
20110424_0288	0	625
20110424_0288	0	622
20110424_0288	0	609
20110424_0288	0	627
20110424_0294	0	546
20110424_0294	0	557
20110318_0004	0	20110320_0169	445
20110318_0004	0	20110423_0168	373
20110318_0004	0	20110319_0227	393
20110318_0005	0	20110423_0242	422
20110318_0024	0	20110320_0178	450
20110318_0040	0	20110319_0194	361
20110318_0040	0	20110423_0161	531
20110318_0040	0	20110423_0031	495
20110319_0022	0	20110320_0161	406
20110319_0022	0	20110319_0037	352
20110319_0027	0	20110318_0024	342
20110319_0037	0	20110320_0173	400
20110319_0037	0	20110319_0181	385
20110319_0037	0	20110423_0123	445
20110319_0037	0	20110320_0135	435
20110319_0087	0	20110423_0286	439
20110319_0087	0	20110423_0161	515
20110319_0087	0	20110423_0285	789
20110319_0091	0	20110319_0190	350
20110319_0091	0	20110423_0031	492
20110319_0091	0	20110423_0328	410
20110319_0091	0	20110319_0190	346
20110319_0091	0	20110319_0177	356
20110319_0091	0	20110424_0039	567
20110319_0100	0	20110423_0285	801
20110319_0100	0	20110320_0134	402
20110319_0122	0	20110423_0330	453
20110319_0176	0	20110424_0092	426
20110319_0177	0	20110423_0255	563
20110319_0177	0	20110320_0156	449
20110319_0177	0	20110319_0176	340
20110319_0177	0	20110422_0082	410
20110319_0181	0	20110423_0201	459
20110319_0181	0	20110424_0221	584
20110319_0181	0	20110319_0022	337
20110319_0189	0	20110422_0033	381
20110319_0190	0	20110318_0005	346
20110319_0190	0	20110319_0027	426
20110319_0194	0	20110422_0090	417
20110319_0194	0	20110422_0066	433
20110319_0194	0	20110424_0221	587
20110319_0207	0	20110319_0227	384
20110319_0207	0	20110423_0242	407
20110319_0218	0	20110319_0091	375
20110319_0226	0	20110320_0178	444
20110319_0226	0	20110320_0098	412
20110319_0226	0	20110423_0038	554
20110319_0226	0	20110423_0086	406
20110319_0227	0	20110423_0292	453
20110319_0228	0	20110320_0138	394
20110319_0228	0	20110424_0200	512
20110320_0008	0	20110319_0176	328
20110320_0008	0	20110423_0161	515
20110320_0008	0	20110319_0037	363
20110320_0008	0	20110320_0194	524
20110320_0010	0	20110423_0160	352
20110320_0010	0	20110423_0356	445
20110320_0010	0	20110320_0194	535
20110320_0027	0	20110319_0194	368
20110320_0027	0	20110423_0286	455
20110320_0043	0	20110423_0088	512
20110320_0043	0	20110320_0117	492
20110320_0043	0	20110320_0098	404
20110320_0064	0	20110423_0269	440
20110320_0064	0	20110318_0040	332
20110320_0064	0	20110424_0125	435
20110320_0065	0	20110319_0207	368
20110320_0065	0	20110320_0027	480
20110320_0065	0	20110319_0037	354
20110320_0067	0	20110319_0227	397
20110320_0067	0	20110319_0190	352
20110320_0067	0	20110423_0170	461
20110320_0098	0	20110422_0033	391
20110320_0117	0	20110424_0167	449
20110320_0117	0	20110318_0024	338
20110320_0134	0	20110423_0356	435
20110320_0134	0	20110424_0166	396
20110320_0134	0	20110423_0360	622
20110320_0134	0	20110318_0024	339
20110320_0134	0	20110319_0228	336
20110320_0135	0	20110319_0228	333
20110320_0135	0	20110423_0356	432
20110320_0135	0	20110423_0261	556
20110320_0138	0	20110423_0319	417
20110320_0138	0	20110424_0288	626
20110320_0138	0	20110424_0288	613
20110320_0138	0	20110319_0027	419
20110320_0138	0	20110424_0200	525
20110320_0138	0	20110423_0286	455
20110320_0138	0	20110319_0122	330
20110320_0156	0	20110424_0221	577
20110320_0156	0	20110320_0010	336
20110320_0161	0	20110422_0066	442
20110320_0161	0	20110423_0369	483
20110320_0161	0	20110423_0088	513
20110320_0167	0	20110319_0022	329
20110320_0169	0	20110320_0187	450
20110320_0169	0	20110424_0092	436
20110320_0169	0	20110424_0034	637
20110320_0169	0	20110318_0040	340
20110320_0169	0	20110320_0178	452
20110320_0169	0	20110422_0090	404
20110320_0173	0	20110319_0022	331
20110320_0173	0	20110423_0319	414
20110320_0173	0	20110320_0064	445
20110320_0178	0	20110320_0173	408
20110320_0178	0	20110320_0067	507
20110320_0178	0	20110319_0228	332
20110320_0178	0	20110320_0067	501
20110320_0178	0	20110319_0218	376
20110320_0187	0	20110423_0319	395
20110320_0187	0	20110319_0189	369
20110320_0187	0	20110319_0207	362
20110320_0187	0	20110423_0204	364
20110320_0187	0	20110423_0292	467
20110320_0187	0	20110423_0088	498
20110422_0033	0	20110320_0008	445
20110422_0033	0	20110422_0066	426
20110422_0033	0	20110423_0201	445
20110422_0033	0	20110423_0010	415
20110422_0034	0	20110319_0177	351
20110422_0034	0	20110424_0092	427
20110422_0052	0	20110424_0123	443
20110422_0052	0	20110423_0081	463
20110422_0065	0	20110423_0081	458
20110422_0065	0	20110423_0326	379
20110422_0065	0	20110423_0328	417
20110422_0066	0	20110424_0166	412
20110422_0066	0	20110423_0031	482
20110422_0073	0	20110320_0098	407
20110422_0073	0	20110423_0201	446
20110422_0073	0	20110422_0090	417
20110422_0073	0	20110423_0360	617
20110422_0073	0	20110424_0294	543
20110422_0090	0	20110320_0138	405
20110422_0090	0	20110424_0034	634
20110422_0090	0	20110319_0189	353
20110422_0106	0	20110423_0010	414
20110422_0106	0	20110423_0269	442
20110422_0106	0	20110422_0073	477
20110423_0004	0	20110423_0160	337
20110423_0004	0	20110319_0228	341
20110423_0004	0	20110319_0190	353
20110423_0004	0	20110423_0255	566
20110423_0004	0	20110318_0005	342
20110423_0005	0	20110423_0285	794
20110423_0005	0	20110319_0122	320
20110423_0010	0	20110319_0227	396
20110423_0010	0	20110319_0181	402
20110423_0031	0	20110320_0043	389
20110423_0031	0	20110423_0242	406
20110423_0031	0	20110423_0292	454
20110423_0031	0	20110424_0142	464
20110423_0038	0	20110319_0177	357
20110423_0038	0	20110319_0218	362
20110423_0044	0	20110423_0031	494
20110423_0044	0	20110423_0123	445
20110423_0044	0	20110423_0086	385
20110423_0081	0	20110423_0269	456
20110423_0081	0	20110422_0052	381
20110423_0081	0	20110424_0014	396
20110423_0081	0	20110423_0031	481
20110423_0081	0	20110318_0005	331
20110423_0081	0	20110319_0207	371
20110423_0088	0	20110319_0218	375
20110423_0088	0	20110423_0038	564
20110423_0088	0	20110423_0369	486
20110423_0092	0	20110423_0081	477
20110423_0092	0	20110319_0100	349
20110423_0094	0	20110319_0177	348
20110423_0094	0	20110423_0005	370
20110423_0123	0	20110319_0176	349
20110423_0123	0	20110423_0201	451
20110423_0123	0	20110319_0181	389
20110423_0123	0	20110424_0075	504
20110423_0160	0	20110422_0033	383
20110423_0161	0	20110423_0269	453
20110423_0161	0	20110422_0090	416
20110423_0168	0	20110423_0086	403
20110423_0168	0	20110423_0326	391
20110423_0168	0	20110319_0087	396
20110423_0168	0	20110424_0142	444
20110423_0168	0	20110423_0201	459
20110423_0170	0	20110423_0094	395
20110423_0170	0	20110423_0369	499
20110423_0170	0	20110424_0221	582
20110423_0170	0	20110424_0125	432
20110423_0170	0	20110423_0255	558
20110423_0170	0	20110320_0135	417
20110423_0170	0	20110320_0135	420
20110423_0170	0	20110318_0004	370
20110423_0201	0	20110423_0123	427
20110423_0204	0	20110319_0091	379
20110423_0242	0	20110320_0043	385
20110423_0242	0	20110319_0087	406
20110423_0242	0	20110319_0087	404
20110423_0242	0	20110319_0087	394
20110423_0255	0	20110423_0005	382
20110423_0261	0	20110320_0043	385
20110423_0261	0	20110319_0189	356
20110423_0261	0	20110320_0065	576
20110423_0261	0	20110320_0187	435
20110423_0269	0	20110320_0134	413
20110423_0269	0	20110424_0034	634
20110423_0277	0	20110422_0106	360
20110423_0277	0	20110423_0360	622
20110423_0277	0	20110320_0008	449
20110423_0285	0	20110320_0117	486
20110423_0285	0	20110319_0228	339
20110423_0285	0	20110320_0138	396
20110423_0286	0	20110319_0190	352
20110423_0286	0	20110423_0242	421
20110423_0292	0	20110319_0176	339
20110423_0292	0	20110320_0169	441
20110423_0292	0	20110424_0167	464
20110423_0292	0	20110320_0194	543
20110423_0292	0	20110423_0005	383
20110423_0319	0	20110423_0201	457
20110423_0319	0	20110423_0092	428
20110423_0319	0	20110424_0075	499
20110423_0319	0	20110423_0088	513
20110423_0326	0	20110318_0004	386
20110423_0326	0	20110423_0086	400
20110423_0326	0	20110320_0117	493
20110423_0326	0	20110320_0027	498
20110423_0326	0	20110424_0075	488
20110423_0328	0	20110424_0294	545
20110423_0328	0	20110423_0123	445
20110423_0330	0	20110423_0328	428
20110423_0330	0	20110423_0010	435
20110423_0330	0	20110424_0200	506
20110423_0330	0	20110319_0027	422
20110423_0356	0	20110423_0168	357
20110423_0356	0	20110319_0226	476
20110423_0356	0	20110423_0086	405
20110423_0356	0	20110319_0181	387
20110423_0356	0	20110422_0052	386
20110423_0356	0	20110424_0123	451
20110423_0356	0	20110423_0319	398
20110423_0360	0	20110320_0043	382
20110423_0360	0	20110320_0008	446
20110423_0360	0	20110423_0204	354
20110423_0360	0	20110319_0091	380
20110423_0360	0	20110319_0189	368
20110423_0360	0	20110319_0122	329
20110423_0369	0	20110423_0123	434
20110424_0014	0	20110319_0194	358
20110424_0014	0	20110423_0330	459
20110424_0034	0	20110424_0288	626
20110424_0034	0	20110423_0204	360
20110424_0034	0	20110319_0226	481
20110424_0039	0	20110422_0106	381
20110424_0039	0	20110424_0221	592
20110424_0039	0	20110422_0082	425
20110424_0075	0	20110423_0044	594
20110424_0075	0	20110423_0088	495
20110424_0075	0	20110318_0024	346
20110424_0075	0	20110319_0194	347
20110424_0075	0	20110424_0125	435
20110424_0092	0	20110424_0034	652
20110424_0092	0	20110319_0228	354
20110424_0092	0	20110320_0138	402
20110424_0123	0	20110422_0082	425
20110424_0123	0	20110423_0170	456
20110424_0123	0	20110422_0066	427
20110424_0123	0	20110423_0031	490
20110424_0123	0	20110318_0004	375
20110424_0123	0	20110423_0356	434
20110424_0123	0	20110423_0319	404
20110424_0125	0	20110320_0010	332
20110424_0125	0	20110423_0004	387
20110424_0125	0	20110423_0092	430
20110424_0133	0	20110320_0194	543
20110424_0133	0	20110423_0038	570
20110424_0133	0	20110424_0092	440
20110424_0133	0	20110423_0369	485
20110424_0142	0	20110319_0037	345
20110424_0142	0	20110319_0190	367
20110424_0142	0	20110423_0369	494
20110424_0142	0	20110423_0326	374
20110424_0166	0	20110424_0125	432
20110424_0166	0	20110319_0227	394
20110424_0166	0	20110424_0133	609
20110424_0166	0	20110423_0086	389
20110424_0167	0	20110423_0204	358
20110424_0200	0	20110423_0360	623
20110424_0200	0	20110318_0024	344
20110424_0200	0	20110423_0010	415
20110424_0200	0	20110320_0135	435
20110424_0200	0	20110319_0176	337
20110424_0200	0	20110424_0125	429
20110424_0221	0	20110319_0022	336
20110424_0221	0	20110424_0075	493
20110424_0288	0	20110319_0122	326
20110424_0288	0	20110424_0092	435
20110424_0288	0	20110318_0005	349
20110424_0294	0	20110319_0181	390
20110424_0294	0	20110319_0218	364
20110424_0294	0	20110423_0161	516
20110424_0294	0	20110319_0228	349
20110318_0030	0	272
20110318_0030	0	277
20110318_0030	0	291
20110319_0042	0	338
20110319_0042	0	330
20110319_0042	0	334
20110319_0058	0	428
20110319_0058	0	435
20110319_0058	0	417
20110319_0058	0	414
20110319_0058	0	433
20110319_0059	0	399
20110319_0059	0	385
20110319_0059	0	392
20110319_0059	0	391
20110319_0071	0	405
20110319_0077	0	391
20110319_0077	0	404
20110319_0077	0	402
20110319_0077	0	405
20110319_0085	0	306
20110319_0085	0	296
20110319_0085	0	289
20110319_0085	0	299
20110319_0097	0	345
20110319_0103	0	392
20110319_0109	0	376
20110319_0109	0	373
20110319_0109	0	366
20110319_0109	0	380
20110319_0109	0	365
20110319_0109	0	377
20110319_0109	0	362
20110319_0109	0	359
20110319_0116	0	348
20110319_0116	0	342
20110319_0116	0	361
20110319_0120	0	296
20110319_0120	0	298
20110319_0120	0	303
20110319_0120	0	314
20110319_0120	0	315
20110319_0120	0	297
20110319_0137	0	401
20110319_0137	0	402
20110319_0137	0	389
20110319_0142	0	394
20110319_0142	0	397
20110319_0142	0	404
20110319_0142	0	407
20110319_0159	0	338
20110319_0159	0	328
20110319_0159	0	325
20110319_0174	0	392
20110319_0175	0	417
20110319_0175	0	408
20110319_0175	0	413
20110319_0175	0	404
20110319_0175	0	426
20110319_0175	0	424
20110319_0187	0	379
20110319_0187	0	359
20110319_0187	0	370
20110319_0188	0	345
20110319_0188	0	346
20110319_0188	0	334
20110319_0188	0	337
20110319_0204	0	348
20110319_0204	0	347
20110319_0204	0	345
20110319_0204	0	352
20110319_0204	0	339
20110319_0204	0	346
20110319_0208	0	338
20110319_0208	0	325
20110319_0208	0	322
20110319_0208	0	323
20110319_0208	0	339
20110319_0208	0	344
20110319_0214	0	370
20110319_0214	0	373
20110319_0222	0	389
20110319_0222	0	408
20110319_0222	0	391
20110319_0249	0	421
20110319_0249	0	424
20110319_0281	0	363
20110319_0281	0	359
20110320_0007	0	391
20110320_0007	0	392
20110320_0007	0	401
20110320_0024	0	483
20110320_0024	0	479
20110320_0028	0	451
20110320_0028	0	462
20110320_0028	0	458
20110320_0030	0	485
20110320_0034	0	413
20110320_0034	0	398
20110320_0034	0	412
20110320_0034	0	408
20110320_0038	0	464
20110320_0038	0	471
20110320_0050	0	500
20110320_0050	0	498
20110320_0050	0	511
20110320_0060	0	461
20110320_0060	0	482
20110320_0060	0	484
20110320_0060	0	479
20110320_0089	0	444
20110320_0089	0	438
20110320_0089	0	456
20110320_0089	0	436
20110320_0089	0	448
20110320_0089	0	455
20110320_0089	0	447
20110320_0089	0	445
20110320_0092	0	338
20110320_0092	0	347
20110320_0092	0	341
20110320_0092	0	354
20110320_0092	0	360
20110320_0096	0	495
20110320_0096	0	497
20110320_0096	0	511
20110320_0096	0	487
20110320_0100	0	526
20110320_0100	0	522
20110320_0100	0	512
20110320_0100	0	524
20110320_0116	0	512
20110320_0116	0	501
20110320_0116	0	516
20110320_0116	0	500
20110320_0116	0	508
20110320_0158	0	410
20110320_0166	0	464
20110320_0166	0	469
20110320_0166	0	481
20110320_0166	0	460
20110320_0166	0	462
20110320_0172	0	437
20110320_0172	0	435
20110320_0188	0	463
20110320_0188	0	481
20110320_0188	0	476
20110320_0190	0	483
20110320_0190	0	484
20110320_0190	0	503
20110320_0190	0	489
20110320_0200	0	442
20110320_0200	0	448
20110320_0200	0	461
20110422_0004	0	386
20110422_0004	0	383
20110422_0004	0	371
20110422_0004	0	376
20110422_0008	0	389
20110422_0008	0	392
20110422_0008	0	375
20110422_0008	0	379
20110422_0009	0	477
20110422_0009	0	470
20110422_0009	0	469
20110422_0018	0	472
20110422_0018	0	476
20110422_0018	0	484
20110422_0018	0	486
20110422_0055	0	389
20110422_0055	0	390
20110422_0055	0	397
20110422_0058	0	439
20110422_0058	0	452
20110422_0058	0	459
20110422_0068	0	426
20110422_0068	0	442
20110422_0068	0	427
20110422_0068	0	438
20110422_0068	0	435
20110422_0068	0	432
20110422_0104	0	392
20110422_0104	0	381
20110422_0104	0	382
20110422_0109	0	418
20110422_0109	0	424
20110422_0109	0	433
20110422_0109	0	432
20110422_0109	0	429
20110423_0011	0	411
20110423_0011	0	418
20110423_0011	0	408
20110423_0013	0	300
20110423_0013	0	296
20110423_0013	0	303
20110423_0075	0	382
20110423_0075	0	391
20110423_0075	0	379
20110423_0075	0	401
20110423_0099	0	416
20110423_0099	0	413
20110423_0099	0	408
20110423_0099	0	414
20110423_0099	0	426
20110423_0122	0	507
20110423_0122	0	495
20110423_0122	0	503
20110423_0130	0	497
20110423_0131	0	449
20110423_0143	0	510
20110423_0143	0	521
20110423_0143	0	500
20110423_0143	0	514
20110423_0153	0	393
20110423_0153	0	391
20110423_0153	0	375
20110423_0164	0	351
20110423_0164	0	360
20110423_0164	0	363
20110423_0173	0	389
20110423_0184	0	432
20110423_0184	0	445
20110423_0184	0	431
20110423_0184	0	434
20110423_0184	0	443
20110423_0191	0	526
20110423_0191	0	531
20110423_0196	0	387
20110423_0196	0	391
20110423_0198	0	473
20110423_0198	0	483
20110423_0198	0	492
20110423_0198	0	485
20110423_0198	0	490
20110423_0202	0	456
20110423_0244	0	447
20110423_0244	0	442
20110423_0244	0	452
20110423_0244	0	436
20110423_0256	0	619
20110423_0256	0	613
20110423_0278	0	436
20110423_0278	0	442
20110423_0278	0	427
20110423_0278	0	434
20110423_0278	0	440
20110423_0278	0	422
20110423_0279	0	403
20110423_0279	0	389
20110423_0282	0	382
20110423_0294	0	441
20110423_0294	0	432
20110423_0294	0	430
20110423_0294	0	445
20110423_0296	0	375
20110423_0296	0	383
20110423_0296	0	378
20110423_0299	0	456
20110423_0299	0	435
20110423_0299	0	452
20110423_0299	0	451
20110423_0335	0	398
20110423_0335	0	396
20110423_0335	0	388
20110423_0364	0	470
20110423_0364	0	471
20110423_0364	0	481
20110423_0364	0	480
20110423_0364	0	458
20110423_0364	0	465
20110423_0373	0	481
20110423_0373	0	491
20110424_0002	0	339
20110424_0002	0	344
20110424_0002	0	348
20110424_0013	0	364
20110424_0013	0	376
20110424_0013	0	360
20110424_0018	0	401
20110424_0028	0	432
20110424_0055	0	622
20110424_0055	0	620
20110424_0067	0	567
20110424_0132	0	417
20110424_0139	0	403
20110424_0197	0	543
20110424_0197	0	534
20110424_0211	0	395
20110424_0233	0	441
20110424_0276	0	567
20110424_0276	0	586
20110424_0285	0	503
20110424_0285	0	504
20110424_0285	0	495
20110424_0287	0	540
20110424_0287	0	525
20110424_0287	0	542
20110424_0287	0	528
20110424_0296	0	876
20110424_0296	0	867
20110318_0030	0	20110423_0279	400
20110318_0030	0	20110422_0004	372
20110319_0040	0	20110423_0011	418
20110319_0040	0	20110423_0011	407
20110319_0040	0	20110424_0287	528
20110319_0040	0	20110423_0184	430
20110319_0042	0	20110319_0281	363
20110319_0042	0	20110320_0166	475
20110319_0042	0	20110319_0103	407
20110319_0042	0	20110422_0018	468
20110319_0058	0	20110320_0007	400
20110319_0058	0	20110319_0187	356
20110319_0059	0	20110422_0055	385
20110319_0059	0	20110424_0013	364
20110319_0059	0	20110319_0214	367
20110319_0059	0	20110320_0190	493
20110319_0071	0	20110320_0089	438
20110319_0071	0	20110319_0059	385
20110319_0077	0	20110319_0281	363
20110319_0077	0	20110319_0085	304
20110319_0077	0	20110423_0173	390
20110319_0077	0	20110320_0030	499
20110319_0077	0	20110424_0139	393
20110319_0085	0	20110424_0013	378
20110319_0097	0	20110423_0373	484
20110319_0103	0	20110319_0077	392
20110319_0103	0	20110319_0214	364
20110319_0109	0	20110422_0055	382
20110319_0109	0	20110319_0120	292
20110319_0109	0	20110320_0089	443
20110319_0112	0	20110320_0188	465
20110319_0112	0	20110423_0196	394
20110319_0112	0	20110319_0085	297
20110319_0112	0	20110320_0028	466
20110319_0112	0	20110320_0096	489
20110319_0112	0	20110320_0060	476
20110319_0112	0	20110424_0233	458
20110319_0112	0	20110319_0159	322
20110319_0112	0	20110422_0068	437
20110319_0116	0	20110424_0067	578
20110319_0120	0	20110319_0142	398
20110319_0120	0	20110423_0173	387
20110319_0120	0	20110320_0050	512
20110319_0120	0	20110319_0137	381
20110319_0137	0	20110320_0188	465
20110319_0137	0	20110422_0055	383
20110319_0137	0	20110424_0276	583
20110319_0142	0	20110319_0040	409
20110319_0142	0	20110424_0018	401
20110319_0159	0	20110422_0104	396
20110319_0159	0	20110423_0131	453
20110319_0159	0	20110423_0299	445
20110319_0159	0	20110320_0100	518
20110319_0159	0	20110320_0092	352
20110319_0174	0	20110320_0096	511
20110319_0174	0	20110422_0018	471
20110319_0175	0	20110423_0173	389
20110319_0175	0	20110319_0188	343
20110319_0175	0	20110319_0204	336
20110319_0175	0	20110423_0373	492
20110319_0187	0	20110319_0103	407
20110319_0187	0	20110320_0190	502
20110319_0187	0	20110423_0244	447
20110319_0188	0	20110319_0204	356
20110319_0188	0	20110424_0211	396
20110319_0188	0	20110320_0188	469
20110319_0188	0	20110319_0204	342
20110319_0204	0	20110424_0018	402
20110319_0208	0	20110423_0099	426
20110319_0214	0	20110319_0208	325
20110319_0214	0	20110319_0187	361
20110319_0214	0	20110320_0096	495
20110319_0214	0	20110422_0018	476
20110319_0214	0	20110320_0116	498
20110319_0222	0	20110424_0139	409
20110319_0222	0	20110319_0174	413
20110319_0222	0	20110422_0004	378
20110319_0222	0	20110318_0030	285
20110319_0222	0	20110320_0172	426
20110319_0249	0	20110319_0159	342
20110319_0249	0	20110423_0294	443
20110319_0249	0	20110424_0287	534
20110319_0249	0	20110423_0244	434
20110319_0281	0	20110424_0002	343
20110319_0281	0	20110320_0092	360
20110319_0281	0	20110423_0294	446
20110319_0281	0	20110319_0187	363
20110320_0007	0	20110424_0139	394
20110320_0007	0	20110424_0242	477
20110320_0007	0	20110423_0099	414
20110320_0007	0	20110320_0089	455
20110320_0024	0	20110422_0018	474
20110320_0030	0	20110319_0249	415
20110320_0030	0	20110320_0158	420
20110320_0030	0	20110320_0007	395
20110320_0034	0	20110424_0233	454
20110320_0034	0	20110320_0038	484
20110320_0034	0	20110320_0166	467
20110320_0038	0	20110320_0116	517
20110320_0038	0	20110423_0011	412
20110320_0038	0	20110422_0058	460
20110320_0050	0	20110320_0200	461
20110320_0050	0	20110320_0034	409
20110320_0060	0	20110423_0013	301
20110320_0060	0	20110320_0089	450
20110320_0089	0	20110423_0244	449
20110320_0089	0	20110423_0049	335
20110320_0092	0	20110319_0112	387
20110320_0092	0	20110320_0116	507
20110320_0092	0	20110423_0122	513
